SQ03,SQ04,SQ0502,SQ06,DQ02,DQ04,DQ08,DQ0801,Q010101,Q01010201,Q0119,Q01190100,Q0117,Q0120,Q012001,Q1903,Q1907,Q190701,Q19070301,Q19070302,Q19070303
4,1,54,4,2,6,10,5,1,2014,3, ,2000,1, ,7,1, , , , 
3,1,42,8,2,4,6,6,1,2015,3, ,2200,1,9,9,3, , , , 
2,1,41,8,1,1,6,6,1,2016,2, ,2000,1,7,20,4,1, , , 
2,1,32,3,1,1,4,4,1,2022,1, ,3800,3,8,17,1, , , , 
3,1,47,15,2,5,4,4,1,2022,1, ,2000, , ,17,1, , , , 
4,1,24,11,1,6,3,1,2,2013,1, ,1600,1, ,20,4,1, , , 
4,1,49,1,1,6,4,4,1,2014,3, ,2000,1, ,13,1, , , , 
1,1,50,1,2,5,7,5,2,2022,1, ,1000, ,5,16,4,1, , , 
4,1,43,1,2,5,6,4,1,2016,3, ,2200,1,9,21,5, ,3,19,5
2,1,68,1,2,7,3,2,2,2014,3, ,2200,1,7,20,1, , , , 
3,1,68,8,2,7,4,4,2,2023,1, ,1000, ,5,1,4,1, , , 
2,1,56,7,1,1,5,5, , , , , , , ,30,3, , , , 
3,1,58,10,2,6,4,4,1,2014,1, ,1600, , , ,3, , , , 
4,1,50,8,1,1,3,3,2,2018,1, ,2000, , ,13,1, , , , 
4,1,63,15,2,6,5,4,1,2013,3, ,2200,1,5,20,3, , , , 
3,1,47,8,2,5,7,7,1,2014,3, ,2000,1, ,30,4,1, , , 
4,1,62,3, , , , ,1,2021,3, ,2000,1,5,30,3, , , , 
2,2,50,1,2,3,8,98,2,2022,1, ,2000,1, , ,1, , , , 
3,1,64,8,2,6,11,6,1,2013,1, ,3000,1, ,24,4,1, , , 
4,1,50,13,2,5,6,6,1,2013,3, ,3000,2,6,2,1, , , , 
2,1,42,8,2,3,4,4,2,2023,1, ,2000, , ,22,1, , , , 
4,1,49,5,2,5,8,6,2,2016,3, ,3000,3, ,7,1, , , , 
4,1,54,1,2,6,10,6,2,2019,1, ,3300,3, ,7,4,1, , , 
2,1,52,8,97,5,5,5,1,2020,1, ,2400,1, ,21,5, ,2,4,3
2,1,43,8,2,5,6,6,1,2020,1, ,3800,1,7,2,4,1, , , 
2,1,49,8,2,3,10,5,1,2020,3, ,2000,1, ,25,1, , , , 
2,1,53,15,2,6,8,4,1,2022,4,1,1600,1, ,23,4,1, , , 
3,2,51,8,2,5,4,98,1,2021,1, ,1600,1, , ,1, , , , 
4,2,60,14,2,7,5,3, , , , , , , ,8,1, , , , 
1,1,46,8,2,5,11,11,2,2023,1, ,2500,3,5,13,1, , , , 
3,1,57,8,2,6,10,8,1,2020,1, ,2200,1, ,2,1, , , , 
2,2,27,1,1,6,5,3,1,2020,4,1,2400,1, ,20,4,1, , , 
4,1,58,11,2,6,7,7,1,2017,1, ,1800, , ,25,1, , , , 
4,1,54,15,2,6,3,3,1,2018,2, ,1700,1,7,7,5, ,5,1,3
1,1,49,14,2,5,10,10,1,2018,3, ,2200,2,5,22,6, , , , 
1,1,72,8,2,7,9,8,1,2015,1, ,2000, , ,1,1, , , , 
3,1,57,4,2,6,10,7,2,2022,1, ,2400,1, ,1,1, , , , 
2,1,50,15,2,5,9,9,2,2022,1, ,2000,1, ,5,3, , , , 
3,1,58,1,2,6,11,10,1,2016,3, ,3000,3, ,7,1, , , , 
2,1,48,4,2,5,5,4,1,2014,1, ,2000, , ,7,4,1, , , 
3,1,45,1,2,4,4,3,1,2019,1, ,2000, , ,11,1, , , , 
2,1,64,17,2,6,10,99,1,2021,1, ,2500,1, ,11,1, , , , 
1,1,59,13,2,6,11,10,1,2017,1, ,3300,3, ,13,1, , , , 
4,1,56,1,2,5,9,9,1,2022,4,1,1600,1, ,21,4,1, , , 
2,1,43,1,2,5,8,5,1,2013,1, ,1600, , ,25,1, , , , 
4,2,35,17,1,1,1,1,1,2018,1, ,1600,1, ,21,4,2, , , 
2,2,43,2,2,5,4,98,2,2020,1, ,2200,1, ,7,3, , , , 
1,1,57,9,2,6,10,5,2,2020,3, ,2000,3, ,19,1, , , , 
3,1,29,14,1,6,7,2,1,2020,1, ,1600, , ,23,5, ,5,3,10
2,1,56,15,2,6,10,4,1,2021,1, ,2500,1, ,21,4,1, , , 
3,1,54,8,2,6,9,6,1,2013,3, ,2000,1, ,22,4,1, , , 
4,1,35,10,1,1,7,7,2,2020,1, ,1000, ,5,13,1, , , , 
1,1,52,8,1,1,5,5,2,2015,3, ,2000,1,7,5,1, , , , 
3,1,63,8,2,6,3,3,2,2017,1, ,2000, , ,29,5, ,8,5,7
2,2,56,8,2,7,12,6,1,2023,1, ,2000,1, ,1,1, , , , 
4,1,72,1,2,7,3,3,1,2017,1, ,3300,1, ,8,4,2, , , 
1,1,48,15,97,5,2,2,2,2021,3, ,1500,1, ,7,4,2, , , 
3,1,65,3,2,7,9,4,1,2016,1, ,1800, , ,26,1, , , , 
2,1,46,14,2,2,4,4,1,2019,3, ,1600,1, ,7,1, , , , 
2,1,51,3,1,6,10,6, , , , , , , ,7,4,1, , , 
2,1,48,15,2,5,6,3,2,2022,1, ,2000, , ,30,1, , , , 
3,1,55,1,2,6,13,13,1,2018,1, ,2500,1, ,16,1, , , , 
1,1,64,8,2,7,9,7,1,2013,1, ,3300,1, ,20,1, , , , 
4,1,51,9,2,5,3,3,1,2015,3, ,2200,1,7,7,4,2, , , 
4,1,30,4,1,1,9,9, , , , , , , ,18,5, ,2,1,18
4,1,37,2,1,6,10,4,1,2021,1, ,2000, , ,13,1, , , , 
2,1,63,8,2,7,6,6,1,2013,1, ,3000,1, ,21,5, ,7,3,4
2,1,70,1,2,7,5,2,1,2013,3, ,2000,2, ,1,4,1, , , 
3,2,59,8,2,6,4,98,1,2016,1, ,1800, , ,20,5, ,2,10,19
2,1,59,8,2,6,12,12,1,2014,3, ,2000,1,5,7,4,1, , , 
2,2,48,12,2,5,7,3, , , , , , , ,11,4,1, , , 
2,1,64,1,2,7,11,4,1,2019,2, ,2000,1, ,11,4,1, , , 
2,1,52,8,97,1,10,10,2,2020,3, ,2000,1, ,22,3, , , , 
2,1,45,1,2,2,10,7,1,2013,1, ,1600, , ,25,1, , , , 
4,1,56,4,2,7,6,6,1,2021,5, , , , ,1,5, ,8,3,10
2,1,58,8,2,6,11,10,1,2021,1, ,2500,3, ,1,4,1, , , 
2,1,57,4,2,6,4,3,1,2013,1, ,1400,1, ,24,1, , , , 
3,1,61,8,97,1,4,4,2,2022,1, ,2000, , ,13,4,2, , , 
3,1,34,2,2,2,5,3,2,2019,1, ,1600, , ,20,3, , , , 
3,1,55,8,2,5,8,4,1,2015,3, ,2000,1, ,1,1, , , , 
1,1,33,2,1,1,7,7,2,2023,1, ,2000, , ,25,4,1, , , 
4,1,57,8,2,6,11,11,1,2013,1, ,2000, , ,17,4,1, , , 
3,1,65,1,2,6,12,5,2,2023,1, ,3000,1, ,29,4,1, , , 
2,2,64,2,2,7,12,4,1,2018,1, ,3300,3, ,28,4,1, , , 
2,1,60,8,2,6,12,12,1,2019,1, ,3800,3, , ,1, , , , 
4,2,34,2,1,6,3,3,2,2024,1, ,1500,1, , ,1, , , , 
2,1,46,3,2,5,10,5,2,2020,1, ,2300,3, ,17,5, ,18, , 
1,1,63,10, , , , ,1,2018,3, ,2500,1,5,30,1, , , , 
1,1,52,8,2,5,7,3,2,2019,3, ,2200,3, , ,5, ,1, , 
4,1,66,8,2,6,6,4,1,2018,3, ,2000,1, ,29,4,1, , , 
4,1,50,8,2,6,3,2,1,2018,2, ,1600, , ,1,2, , , , 
3,1,58,8,97,6,4,4,2,2021,2, ,2000,1, ,7,1, , , , 
4,1,38,11,1,7,7,1,2,2019,1, ,2000, , ,21,4,1, , , 
2,1,48,8,97,5,99,99,2,2013,1, ,1600, , ,20,5, ,9,2,3
1,1,54,3,97,1,8,8,2,2020,3, ,2200,1,9,16,1, , , , 
3,1,51,8,2,6,11,8,2,2022,3, ,2000,1, ,7,4,2, , , 
4,1,56,1,97,1,2,2, , , , , , , ,13,1, , , , 
4,2,41,8,97,5,2,99,2,2021,1, ,1600, , ,16,3, , , , 
4,1,43,6,1,1,12,12,1,2013,2, ,2000, , ,29,4,1, , , 
2,2,43,3,2,3,13,3,1,2016,3, ,2000,3, ,20,3, , , , 
4,1,51,4,2,5,6,4,2,2024,1, ,1000, ,5,9,4,2, , , 
4,1,54,8,2,6,11,5,1,2013,1, ,2400,1, ,22,1, , , , 
4,1,58,3,2,6,8,8,1,2018,3, ,2000,1, , ,5, ,17,3,10
2,1,42,8,2,5,7,6,1,2023,1, ,2500,1, ,1,4,1, , , 
3,2,44,7,2,4,5,1,1,2020,1, ,3500,3, ,9,1, , , , 
2,1,50,8, , , , ,2,2024,3, ,3000,3, ,25,3, , , , 
1,1,43,1,2,3,3,3, , , , , , , ,30,3, , , , 
4,1,34,1,1,1,2,2,2,2021,1, ,1600, , ,10,4,1, , , 
3,1,41,8,2,4,6,4,2,2024,3, ,2200,1,9,18,5, ,8,7,4
2,1,52,8,1,1,6,6, , , , , , , ,13,4,2, , , 
2,1,40,6,2,3,4,4,1,2017,3, ,1600,1, ,12,1, , , , 
2,2,43,1,2,5,5,3,2,2015,1, ,2000, , , ,1, , , , 
2,1,58,1,2,6,10,5,1,2020,4,1,2500,1, ,10,4,1, , , 
3,2,45,3,2,5,5,98,2,2013,1, ,1000, ,5,1,3, , , , 
2,1,51,9,2,5,7,4,1,2018,3, ,2200,1,11,20,1, , , , 
2,1,54,8,2,6,6,4,1,2016,2, ,1000, ,5,11,2, , , , 
3,2,28,4,1,6,11,2,2,2024,1, ,1000, ,5,2,6, , , , 
1,1,41,8,2,5,5,5,1,2015,3, ,1600, , ,8,4,1, , , 
4,1,45,12,2,5,4,1,1,2013,3, ,2000,1, ,9,3, , , , 
2,1,58,1,2,6,11,10,1,2018,1, ,2400,1, ,22,4,1, , , 
2,1,62,8,2,6,4,3,1,2020,2, ,2000,1,5,29,4,2, , , 
1,2,35,3,1,6,99,99,1,2017,1, ,2000, , ,2,6, , , , 
1,1,59,1,97,6,2,4,1,2019,1, ,2000,1,5, ,1, , , , 
2,1,38,1,1,6,4,2,1,2014,1, ,2400,1, ,10,3, , , , 
2,1,37,8,1,6,3,3,1,2013,1, ,1600, , ,21,4,1, , , 
3,1,40,8,2,4,7,7,1,2020,3, ,2200,2,5,9,4,1, , , 
1,2,42,1,2,3,10,5, , , , , , , ,13,1, , , , 
3,1,61,4,2,6,8,2,1,2013,1, ,1600, , ,22,1, , , , 
2,1,67,1, , , , ,1,2019,6, , ,1, , ,4,2, , , 
4,2,42,8,2,3,6,3,1,2023,1, ,1600,1, ,18,1, , , , 
4,1,55,1,2,6,13,13,1,2013,3, ,2500,3, ,2,5, ,3,2,8
3,1,44,8,2,5,8,6,1,2020,4,1,2400,1, ,9,4,1, , , 
1,1,45,1,2,3,10,4,1,2019,1, ,3000,1, ,26,1, , , , 
4,2,46,12,1,1,1,1, , , , , , , ,20,1, , , , 
1,2,57,7,2,7,12,1,1,2020,3, ,2500,3, ,2,1, , , , 
4,1,53,8,2,6,8,7,1,2022,1, ,2500,3, ,13,4,2, , , 
3,1,57,1,2,6,5,3,1,2016,1, ,1600, , ,25,1, , , , 
3,1,65,8,2,6,5,2,1,2013,1, ,2400,1, ,17,5, ,17,18,8
3,1,42,11,2,3,6,4,2,2013,4,1,2000, , ,20,4,1, , , 
3,2,65,14,97,7,10,8,1,2015,1, ,3500,1, , ,1, , , , 
4,1,53,14,97,6,3,3,2,2017,1, ,2000, , ,19,4,1, , , 
2,1,72,14,2,7,4,3,1,2013,1, ,3000,1, ,20,1, , , , 
3,1,40,8,2,3,7,4,1,2017,4,1,1600,1, ,13,4,1, , , 
4,1,53,5,2,5,7,4,1,2021,1, ,3500,1, ,8,4,1, , , 
3,1,52,3,2,5,5,5,1,2018,1, ,3800,3,7,20,4,2, , , 
2,1,58,15, , , , ,1,2019,3, ,2200,3,8,9,4,1, , , 
3,1,55,15,2,6,7,6,1,2014,1, ,2400, , ,7,1, , , , 
4,2,38,8,1,6,9,3,2,2021,1, ,1000, ,5,16,1, , , , 
4,2,41,8,97,5,3,3,1,2015,1, ,1000, ,5, ,1, , , , 
4,1,44,8,2,4,10,6,2,2020,3, ,2000,1,5,30,5, ,10,14,3
4,2,54,15,2,6,11,6,1,2013,3, ,2000,1, ,20,4,1, , , 
2,1,61,3,2,7,9,7,1,2022,1, ,2000,3, ,30,3, , , , 
4,1,72,13,2,7,5,3,2,2022,2, ,2700,1, ,22,4,1, , , 
1,1,59,8,2,6,11,11,1,2022,3, ,3000,2, , ,1, , , , 
1,1,45,8,2,6,7,5,1,2016,3, ,1600, , ,20,4,2, , , 
3,1,57,8,2,6,7,1,2,2020,1, ,3300,1, ,8,1, , , , 
3,1,41,8,2,5,10,98,1,2020,4,1,1600,1,5,9,4,1, , , 
2,2,60,14,2,6,7,4,1,2021,1, ,1600,1, ,1,1, , , , 
2,2,39,8,2,2,11,4,1,2013,1, ,2000, , ,13,1, , , , 
1,1,59,1,2,6,10,1, , , , , , , ,6,1, , , , 
2,1,33,1,1,1,6,6, , , , , , , ,14,1, , , , 
2,1,45,15, , , , ,1,2018,3, ,2200,2, ,5,1, , , , 
1,1,49,7,97,5,7,7, , , , , , , ,9,1, , , , 
1,1,47,12,2,5,10,5,1,2013,3, ,3000,2,7,12,1, , , , 
2,1,34,8,1,6,9,2,2,2021,3, ,2000,2, , ,4,2, , , 
3,2,49,6,2,6,8,4,1,2023,4,1,1600,1,5,23,1, , , , 
2,1,67,2,2,7,3,3,1,2015,1, ,2400,2, ,25,1, , , , 
2,1,66,8,2,7,7,6,1,2019,1, ,2200,3, ,8,4,2, , , 
4,1,46,13,2,5,7,3,2,2013,2, ,2000, , ,11,4,1, , , 
4,1,46,9,2,5,5,5,1,2022,1, ,3000,1, ,30,4,2, , , 
4,2,34,2,1,6,10,3,2,2018,1, ,1600, , ,13,1, , , , 
3,1,54,15,1,1,4,4,2,2018,3, ,2200,2,7,30,3, , , , 
2,1,64,14,2,7,11,8,1,2017,1, ,1500, , , ,4,1, , , 
3,1,65,5,2,6,6,6,1,2020,1, ,2500,1, ,10,1, , , , 
3,2,60,3,2,6,13,3,1,2013,2, ,2000, , ,22,4,2, , , 
3,2,67,14,97,1,2,2,1,2014,1, ,2000, , ,13,1, , , , 
1,2,59,15,2,6,10,98,1,2013,3, ,2000,1,5,1,4,1, , , 
1,1,60,8,2,6,11,6,1,2019,3, ,2000,3, ,1,4,1, , , 
1,1,52,8,2,3,6,4,2,2016,3, ,3000,1, ,17,1, , , , 
4,1,44,10,2,4,6,6,1,2013,1, ,3800,1, ,26,4,1, , , 
2,2,43,8,1,1,4,4,1,2015,1, ,1000, , ,20,5, ,1,3,2
4,1,70,1,2,7,10,10,1,2019,1, ,3300,1, ,7,4,1, , , 
2,1,45,8,2,5,13,13,1,2019,3, ,2200,3,7, ,3, , , , 
3,1,63,14,2,6,2,2, , , , , , , ,11,2, , , , 
3,2,45,8,2,5,5,2,1,2020,3, ,2000,1, ,1,4,2, , , 
2,2,41,9,2,5,8,4,1,2013,1, ,1600, , ,9,1, , , , 
2,1,64,2,2,6,13,12,1,2015,3, ,3200,3, ,1,1, , , , 
4,1,61,1,2,6,13,12,1,2020,4,2,1800,3, , ,5, ,2,7,3
3,1,55,14,2,6,11,6,1,2016,3, ,2000,1,5,7,1, , , , 
3,1,42,10,1,1,6,6,1,2017,1, ,2000, , ,2,1, , , , 
3,2,35,10,1,1,99,99,1,2016,1, ,1000, ,5,9,1, , , , 
4,1,50,10,1,1,5,5,1,2016,3, ,2000,1, ,30,3, , , , 
1,1,51,8,2,6,10,10,2,2013,3, ,3000,2,7,7,1, , , , 
4,1,59,1,2,6,10,3,1,2020,1, ,1600, , , ,1, , , , 
4,2,38,8,2,4,4,2,1,2017,1, ,1600,1, ,13,1, , , , 
3,1,49,1,2,5,11,8,1,2019,3, ,2000,1, ,3,1, , , , 
4,1,39,16,2,4,7,4,1,2016,3, ,1600,1, ,20,3, , , , 
3,1,38,4,2,3,3,3,1,2016,3, ,2000,1, ,22,4,1, , , 
4,1,27,8,1,6,6,2,1,2023,1, ,1500,1, ,13,1, , , , 
4,1,58,14,2,6,7,7,1,2013,3, ,2000,1,7, ,4,1, , , 
1,1,72,9,2,7,4,3,1,2013,1, ,2000, , , ,1, , , , 
4,1,49,8,2,5,6,4,2,2020,1, ,3000,1, , ,1, , , , 
2,1,45,1,2,5,11,6,1,2014,3, ,2200,1,9, ,5, ,19,5,3
2,2,66,8,2,6,7,3,2,2013,2, ,2000, , ,1,1, , , , 
4,1,49,3,2,5,7,5,2,2022,3, ,2200,2,5,26,4,2, , , 
3,1,55,8,2,6,8,8,2,2014,3, ,3000,1,7,9,3, , , , 
2,2,39,8,2,5,9,4,1,2020,1, ,4000,1, ,7,1, , , , 
3,1,46,1,2,5,5,5,2,2019,1, ,2800,1, ,23,1, , , , 
2,2,27,2,1,6,10,3, , , , , , , ,2,1, , , , 
3,1,65,1,2,6,4,3,1,2018,5, , , , , ,5, ,9,1,3
2,1,54,1,2,6,7,5,1,2019,1, ,1600,1, ,7,4,2, , , 
2,1,32,2,1,1,3,3,2,2013,2, ,2000, , ,21,5, ,2,9, 
2,1,33,2,1,6,10,3,2,2013,1, ,1000, ,5,13,6, , , , 
1,2,58,10,2,6,4,3,2,2020,1, ,1600, , ,2,1, , , , 
2,1,39,2,2,4,6,4,1,2015,1, ,1600,1, ,16,4,1, , , 
3,1,52,2,2,5,8,8,1,2013,3, ,2000,1, ,9,3, , , , 
4,1,57,9,2,6,6,4,1,2017,3, ,2000,2, ,30,4,2, , , 
3,1,43,4,97,7,10,8,1,2015,1, ,3600,1, ,97,4,2, , , 
1,1,67,9,2,7,3,2,1,2022,1, ,1500,1, ,18,1, , , , 
2,2,72,1,2,7,10,6,1,2013,1, ,2000, , ,9,4,1, , , 
2,1,52,12,2,5,8,5,1,2014,3, ,2000,1,7,24,4,2, , , 
4,1,71,2,97,1,1,1,2,2023,1, ,2000, , ,22,1, , , , 
3,1,45,10,2,5,9,5,1,2018,3, ,2200,1,5,26,4,2, , , 
3,2,41,1,1,1,6,6,2,2018,3, ,2000,1, ,7,4,1, , , 
3,1,64,5, , , , ,1,2019,4,1,2400,1, ,23,1, , , , 
3,2,52,4,2,6,4,2,1,2020,1, ,1000, , ,29,4,1, , , 
1,1,50,8,1,1,12,12,1,2013,3, ,2000,1, ,29,5, ,17,4,15
4,2,48,8,97,6,4,4,2,2021,2, ,2000, , ,1,2, , , , 
2,1,63,12,2,7,10,4,1,2017,1, ,3300,1, , ,4,2, , , 
2,2,46,8,2,2,9,3,1,2016,3, ,1500,1, ,10,4,1, , , 
3,1,56,7,2,5,5,4,2,2023,3, ,1500,1, ,21,4,1, , , 
3,2,55,4,2,6,5,2,1,2020,1, ,3000,1, , ,1, , , , 
4,1,44,16,2,5,5,3,2,2022,2, ,1700,1,7,13,5, ,4,18,2
2,1,71,3,97,1,3,3,2,2013,1, ,2700,1, ,22,1, , , , 
4,1,61,8,2,6,6,4,1,2019,1, ,2000,3, ,20,4,1, , , 
4,2,35,2,1,1,10,10,1,2020,1, ,1000, ,5, ,4,1, , , 
2,1,66,13,2,7,12,8,1,2021,1, ,3800,3,7,30,4,1, , , 
3,1,49,1,2,5,7,7,1,2014,3, ,2200,2,5,25,4,2, , , 
3,1,39,8,1,6,11,5,1,2020,1, ,1600,1, ,25,4,1, , , 
2,1,56,11,2,6,4,4,2,2013,3, ,2000,1, , ,3, , , , 
4,1,31,4,1,7,6,3,1,2016,1, ,1600, , ,5,4,1, , , 
2,1,54,8,97,5,5,5,1,2013,3, ,2000,1,7, ,4,2, , , 
4,1,71,1,2,6,11,3,1,2018,1, ,2500,1, ,14,1, , , , 
4,2,51,8,97,1,4,4, , , , , , , ,7,1, , , , 
2,1,55,8,2,6,11,10,1,2015,3, ,2000,1, ,24,3, , , , 
3,1,56,1,2,6,7,4,1,2018,3, ,2200,2,5,16,3, , , , 
3,1,64,5,2,6,10,2,2,2013,1, ,2700,1, ,8,4,1, , , 
3,1,53,8,2,6,10,10,1,2019,4,1,2500,1, ,2,1, , , , 
1,2,40,14,2,5,11,98,2,2021,2, ,2000, , ,13,2, , , , 
2,1,72,14,2,7,2,2,1,2013,1, ,3000,1, ,2,1, , , , 
2,1,71,8, , , , ,1,2015,1, ,2000, , ,7,1, , , , 
2,1,58,2,2,6,7,4,1,2017,1, ,1700, , ,19,1, , , , 
4,1,50,8,2,6,5,4,1,2014,3, ,2000,1, ,8,5, ,3, , 
1,1,45,13,1,1,4,4,2,2019,1, ,3000,1, ,26,1, , , , 
1,1,70,6,2,6,8,4,1,2013,1, ,3300,1, ,25,4,1, , , 
2,1,46,1,1,1,3,3,1,2013,3, ,2000,1,7, ,4,1, , , 
2,1,46,4,2,5,4,4,1,2019,1, ,2000,3,7,7,4,1, , , 
3,2,45,13,1,1,3,3,1,2013,1, ,1600, , ,26,1, , , , 
2,1,53,16,1,1,4,4,2,2022,1, ,1000, ,5, ,4,2, , , 
2,1,51,11,2,6,5,5, , , , , , , ,14,1, , , , 
4,1,42,8,2,3,5,4,2,2023,3, ,1600, , ,14,4,1, , , 
4,1,61,14,2,6,5,3,1,2013,3, ,2000,1,7,9,4,1, , , 
2,1,44,10,1,1,3,3,1,2013,3, ,2000,2, ,30,4,2, , , 
2,1,66,1,2,5,6,5,1,2020,1, ,2200,1, ,2,1, , , , 
2,1,63,1,2,6,9,9,1,2018,4,1,2500,1, ,7,4,1, , , 
1,1,35,8,1,6,11,3, , , , , , , ,12,4,1, , , 
3,1,62,1,2,6,5,5,1,2015,3, ,2000,3, ,30,3, , , , 
1,1,33,1,1,1,4,4,2,2020,1, ,1600, , ,16,1, , , , 
2,1,64,8,2,6,10,6,1,2013,1, ,2500,1, ,2,1, , , , 
2,1,48,10,2,5,6,4,1,2016,1, ,1500,1, ,13,1, , , , 
4,1,45,2,2,5,10,10,1,2022,3, ,2000,3, ,26,1, , , , 
4,1,37,8,2,4,7,7,2,2022,1, ,2700,3, ,29,4,1, , , 
4,1,65,13,2,7,3,3,1,2014,2, ,2000, , ,20,2, , , , 
2,1,67,11,2,3,5,2,1,2021,5, , , , ,1,5, ,4,19,11
4,1,53,4,2,6,5,5,2,2013,3, ,2000,1, ,7,1, , , , 
3,1,55,6,2,5,5,5,1,2019,6, , ,1, ,29,6, , , , 
2,1,37,1,2,2,6,4, , , , , , , ,21,4,2, , , 
3,1,40,10,2,5,5,3,1,2018,3, ,2200,1,5,30,1, , , , 
4,1,45,12,1,1,3,3,1,2018,1, ,2000, , ,13,1, , , , 
1,2,29,16,2,4,4,1,2,2022,3, ,2000,1, ,7,3, , , , 
2,2,41,1,1,7,7,2,2,2014,3, ,2000,1, ,9,3, , , , 
4,2,62,8,1,1,4,4,1,2018,4,2,1600,1, ,12,5, ,4,10,1
1,1,35,6,2,4,8,5,1,2019,4,1,2400,2, ,23,1, , , , 
4,2,54,15,97,6,9,2,1,2013,3, ,2500,1, ,25,3, , , , 
3,2,23,6,1,6,8,2, , , , , , , ,23,5, ,9,14,5
2,1,66,1,2,6,5,5,1,2018,3, ,2000,3, ,30,4,2, , , 
2,1,74,1,2,7,5,5,1,2013,2, ,2000, , ,7,2, , , , 
2,1,47,15,2,4,5,5,1,2022,3, ,2200,1,5,20,3, , , , 
2,1,52,1,2,5,99,99,1,2014,1, ,3500,3, ,9,2, , , , 
2,1,58,8,2,7,13,12,1,2023,3, ,2200,1,9,13,2, , , , 
4,2,51,1,2,5,11,2,1,2013,1, ,2000, , , ,1, , , , 
1,1,31,8,1,1,3,3,1,2014,1, ,1000, ,5,26,1, , , , 
2,2,39,1,1,1,10,10,1,2016,1, ,1600,2, ,26,5, ,4,3,7
2,1,55,8, , , , ,1,2014,3, ,2000,1, ,12,1, , , , 
3,2,32,5,2,4,6,3,1,2013,2, ,2400, , , ,2, , , , 
2,2,48,1,2,5,7,3,1,2021,1, ,2000, , ,10,3, , , , 
4,1,49,8,2,5,6,4,1,2015,1, ,1500,1, ,13,1, , , , 
2,2,33,8,1,1,3,3,2,2022,3, ,2700,2,7, ,3, , , , 
4,1,63,8,97,1,9,9,1,2022,3, ,2200,1,9, ,3, , , , 
2,1,45,1,1,7,4,3, , , , , , , ,6,4,2, , , 
1,1,41,5,2,2,11,11,1,2018,5, , , , , ,4,2, , , 
2,1,42,15,2,5,6,5,1,2023,3, ,3000,2,5,13,4,1, , , 
4,2,34,1,2,4,6,3,2,2019,1, ,2000, , ,5,1, , , , 
4,1,43,14,1,1,3,3,1,2021,3, ,2200,1,5, ,1, , , , 
4,1,42,5,2,5,5,4,2,2024,3, ,2000,2, ,18,1, , , , 
1,1,70,8,2,7,8,8,1,2013,1, ,2400,1, ,1,4,1, , , 
1,1,52,8,97,7,3,3,2,2019,3, ,2000,1,5,26,1, , , , 
2,1,49,14,2,6,11,10,2,2019,1, ,3000,3, ,20,5, ,18,2,19
1,1,51,8,2,6,99,99,1,2021,3, ,2000,1, ,16,1, , , , 
2,1,32,1,1,6,11,5,2,2023,1, ,1600,1, ,20,4,1, , , 
4,2,50,4,2,5,8,3,1,2013,3, ,3000,2,7, ,4,1, , , 
3,2,41,14,2,2,4,2,2,2024,3, ,3300,1,9,20,3, , , , 
1,2,55,8,2,5,4,1,1,2018,3, ,1600,1, ,30,3, , , , 
4,1,70,13,2,7,3,2,2,2021,5, , , , ,22,4,2, , , 
4,2,49,16,2,6,4,3,1,2023,1, ,1600, , , ,1, , , , 
4,2,43,6,2,4,5,2,1,2016,1, ,1000, ,5,9,4,2, , , 
2,1,51,1,1,1,4,4,1,2013,3, ,2000,1,7,8,1, , , , 
3,1,46,6,2,5,7,4,2,2021,1, ,3000,1, , ,4,1, , , 
4,1,54,1,97,1,7,7,1,2013,1, ,2400,1, ,22,1, , , , 
4,2,30,8,97,4,6,3,2,2020,3, ,2200,1, ,1,3, , , , 
4,1,54,5,1,1,4,4,1,2013,2, ,1500, , ,13,5, ,18,4, 
4,1,57,3,2,6,3,3,2,2022,1, ,1200, , ,25,1, , , , 
3,1,64,15,97,1,5,5,2,2016,1, ,2400,1, ,11,3, , , , 
3,1,60,8,2,6,10,5,1,2016,2, ,3000,1, ,25,1, , , , 
3,2,28,15,2,4,4,99,1,2023,4,1,1600,1, ,7,4,1, , , 
4,1,55,8,2,6,11,8,1,2017,3, ,2000,2,7, ,4,1, , , 
2,1,65,8,2,7,6,6,1,2015,1, ,3000,1, ,7,1, , , , 
1,1,49,8,2,5,10,5,1,2020,1, ,2500,1, ,2,4,2, , , 
4,1,67,16,2,6,4,4,1,2021,1, ,2000,1,5,21,4,1, , , 
1,1,53,8,2,6,11,11,1,2019,1, ,3300,3, ,23,1, , , , 
3,1,60,4,2,6,7,5,1,2019,5, , , , ,13,3, , , , 
3,2,34,10, , , , ,2,2021,2, ,2000, , ,25,4,1, , , 
4,2,43,8,1,1,5,5,2,2015,1, ,1000, ,5,29,5, ,5,4,1
2,2,52,14,2,6,6,3,1,2021,1, ,1600,1, ,16,3, , , , 
2,2,61,10,2,6,4,1,1,2013,1, ,1000, ,5,1,1, , , , 
2,2,54,6,2,6,7,2,1,2021,4,1,1600,1, ,16,4,1, , , 
1,1,46,8,2,5,6,4,1,2013,3, ,2200,1,5,5,5, ,7,1,2
1,2,31,1,1,6,10,2,1,2022,1, ,2500,1, ,1,1, , , , 
1,1,40,1,2,4,5,3,2,2013,3, ,2200,1,9,9,1, , , , 
2,2,31,8,2,4,3,98,1,2013,1, ,2000, , ,8,4,1, , , 
3,1,55,3,2,6,6,6,2,2015,3, ,2000,1, ,19,4,1, , , 
